"acquisition_channel";"days_since_registration";"retention"
organic;12;23.958
organic;13;19.792
organic;14;7.292
organic;15;22.917
organic;16;19.792
organic;17;19.792
organic;18;19.792
organic;19;13.542
organic;20;18.750
organic;21;20.833
organic;22;17.708
organic;23;19.792
organic;24;20.833
organic;25;14.583
organic;26;21.875
organic;27;18.750
organic;28;19.792
organic;29;15.625
organic;30;4.167
organic;0;22.388
organic;1;29.851
organic;2;29.851
organic;3;23.881
organic;4;35.821
organic;5;26.866
organic;6;35.821
organic;7;28.358
organic;8;29.851
organic;9;26.866
organic;10;13.433
organic;11;32.836
organic;12;29.851
organic;13;38.806
organic;14;25.373
organic;15;25.373
organic;16;20.896
organic;17;20.896
organic;18;28.358
organic;19;25.373
organic;20;17.910
organic;21;20.896
organic;22;22.388
organic;23;20.896
organic;24;14.925
organic;25;13.433
organic;26;23.881
organic;27;14.925
organic;28;22.388
organic;29;20.896
organic;30;13.433
organic;0;19.737
organic;1;26.316
organic;2;28.947
organic;3;22.368
organic;4;31.579
organic;5;27.632
organic;6;26.316
organic;7;25.000
organic;8;31.579
organic;9;22.368
organic;10;17.105
organic;11;22.368
organic;12;28.947
organic;13;27.632
organic;14;17.105
organic;15;5.263
organic;16;15.789
organic;17;21.053
organic;18;15.789
organic;19;17.105
organic;20;13.158
organic;21;26.316
organic;22;18.421
organic;23;22.368
organic;24;18.421
organic;25;19.737
organic;26;22.368
organic;27;21.053
organic;28;19.737
organic;29;14.474
organic;30;5.263
organic;0;26.506
organic;1;20.482
organic;2;24.096
organic;3;22.892
organic;4;30.120
organic;5;25.301
organic;6;25.301
organic;7;37.349
organic;8;26.506
organic;9;21.687
organic;10;24.096
organic;11;24.096
organic;12;24.096
organic;13;20.482
organic;14;14.458
organic;15;18.072
organic;16;9.639
organic;17;12.048
organic;18;12.048
organic;19;15.663
organic;20;18.072
organic;21;12.048
organic;22;12.048
organic;23;7.229
organic;24;19.277
organic;25;12.048
organic;26;15.663
organic;27;14.458
organic;28;8.434
organic;29;15.663
organic;30;3.614
organic;0;26.667
organic;1;17.333
organic;2;20.000
organic;3;21.333
organic;4;21.333
organic;5;18.667
organic;6;28.000
organic;7;28.000
organic;8;25.333
organic;9;17.333
organic;10;20.000
organic;11;20.000
organic;12;22.667
organic;13;26.667
organic;14;9.333
organic;15;20.000
organic;16;21.333
organic;17;10.667
organic;18;12.000
organic;19;12.000
organic;20;20.000
organic;21;20.000
organic;22;16.000
organic;23;14.667
organic;24;17.333
organic;25;17.333
organic;26;18.667
organic;27;22.667
organic;28;17.333
organic;29;17.333
organic;30;6.667
organic;0;24.074
organic;1;16.667
organic;2;20.370
organic;3;16.667
organic;4;20.370
organic;5;22.222
organic;6;14.815
organic;7;22.222
organic;8;24.074
organic;9;29.630
organic;10;22.222
organic;11;22.222
organic;12;27.778
organic;13;33.333
organic;14;14.815
organic;15;12.963
organic;16;20.370
organic;17;11.111
organic;18;14.815
organic;19;16.667
organic;20;18.519
organic;21;14.815
organic;22;16.667
organic;23;7.407
organic;24;11.111
organic;25;22.222
organic;26;18.519
organic;27;11.111
organic;28;16.667
organic;29;14.815
organic;30;1.852
organic;0;29.630
organic;1;25.926
organic;2;25.926
organic;3;27.160
organic;4;30.864
organic;5;22.222
organic;6;25.926
organic;7;16.049
organic;8;18.519
organic;9;29.630
organic;10;24.691
organic;11;33.333
organic;12;25.926
organic;13;25.926
organic;14;18.519
organic;15;13.580
organic;16;9.877
organic;17;11.111
organic;18;11.111
organic;19;12.346
organic;20;20.988
organic;21;19.753
organic;22;14.815
organic;23;9.877
organic;24;16.049
organic;25;17.284
organic;26;13.580
organic;27;12.346
organic;28;20.988
organic;29;16.049
organic;30;6.173
organic;0;26.027
organic;1;24.658
organic;2;19.178
organic;3;26.027
organic;4;41.096
organic;5;30.137
organic;6;32.877
organic;7;28.767
organic;8;19.178
organic;9;23.288
organic;10;28.767
organic;11;26.027
organic;12;21.918
organic;13;31.507
organic;14;20.548
organic;15;26.027
organic;16;20.548
organic;17;12.329
organic;18;23.288
organic;19;17.808
organic;20;24.658
organic;21;17.808
organic;22;20.548
organic;23;21.918
organic;24;24.658
organic;25;27.397
organic;26;17.808
organic;27;19.178
organic;28;21.918
organic;29;17.808
organic;30;4.110
organic;0;22.472
organic;1;25.843
organic;2;30.337
organic;3;19.101
organic;4;31.461
organic;5;29.213
organic;6;28.090
organic;7;21.348
organic;8;25.843
organic;9;28.090
organic;10;20.225
organic;11;24.719
organic;12;24.719
organic;13;21.348
organic;14;20.225
organic;15;15.730
organic;16;13.483
organic;17;23.596
organic;18;17.978
organic;19;15.730
organic;20;15.730
organic;21;15.730
organic;22;21.348
organic;23;16.854
organic;24;13.483
organic;25;19.101
organic;26;16.854
organic;27;15.730
organic;28;13.483
organic;29;16.854
organic;30;5.618
organic;0;8.974
organic;1;20.513
organic;2;33.333
organic;3;24.359
organic;4;26.923
organic;5;26.923
organic;6;29.487
organic;7;20.513
organic;8;28.205
organic;9;25.641
organic;10;35.897
organic;11;32.051
organic;12;19.231
organic;13;21.795
organic;14;26.923
organic;15;16.667
organic;16;25.641
organic;17;20.513
organic;18;17.949
organic;19;14.103
organic;20;24.359
organic;21;17.949
organic;22;10.256
organic;23;17.949
organic;24;16.667
organic;25;15.385
organic;26;12.821
organic;27;21.795
organic;28;17.949
organic;29;15.385
organic;30;7.692
organic;0;18.478
organic;1;32.609
organic;2;17.391
organic;3;27.174
organic;4;18.478
organic;5;21.739
organic;6;23.913
organic;7;18.478
organic;8;17.391
organic;9;23.913
organic;10;27.174
organic;11;14.130
organic;12;26.087
organic;13;23.913
organic;14;17.391
organic;15;23.913
organic;16;20.652
organic;17;20.652
organic;18;20.652
organic;19;19.565
organic;20;18.478
organic;21;16.304
organic;22;15.217
organic;23;13.043
organic;24;16.304
organic;25;21.739
organic;26;17.391
organic;27;19.565
organic;28;14.130
organic;29;19.565
organic;30;2.174
organic;0;28.205
organic;1;23.077
organic;2;24.359
organic;3;23.077
organic;4;25.641
organic;5;26.923
organic;6;23.077
organic;7;23.077
organic;8;28.205
organic;9;23.077
organic;10;23.077
organic;11;20.513
organic;12;19.231
organic;13;17.949
organic;14;6.410
organic;15;12.821
organic;16;14.103
organic;17;12.821
organic;18;17.949
organic;19;19.231
organic;20;16.667
organic;21;10.256
organic;22;17.949
organic;23;17.949
organic;24;12.821
organic;25;14.103
organic;26;10.256
organic;27;11.538
organic;28;14.103
organic;29;8.974
organic;30;3.846
organic;0;34.831
organic;1;28.090
organic;2;23.596
organic;3;34.831
organic;4;23.596
organic;5;33.708
organic;6;23.596
organic;7;23.596
organic;8;28.090
organic;9;24.719
organic;10;24.719
organic;11;21.348
organic;12;23.596
organic;13;20.225
organic;14;15.730
organic;15;20.225
organic;16;14.607
organic;17;14.607
organic;18;16.854
organic;19;19.101
organic;20;16.854
organic;21;21.348
organic;22;19.101
organic;23;11.236
organic;24;14.607
organic;25;17.978
organic;26;19.101
organic;27;17.978
organic;28;25.843
organic;29;15.730
organic;30;6.742
organic;0;32.184
organic;1;26.437
organic;2;28.736
organic;3;27.586
organic;4;14.943
organic;5;19.540
organic;6;24.138
organic;7;28.736
organic;8;28.736
organic;9;26.437
organic;10;27.586
organic;11;22.989
organic;12;29.885
organic;13;26.437
organic;14;20.690
organic;15;16.092
organic;16;19.540
organic;17;12.644
organic;18;20.690
organic;19;20.690
organic;20;14.943
organic;21;10.345
organic;22;14.943
organic;23;16.092
organic;24;19.540
organic;25;22.989
organic;26;19.540
organic;27;21.839
organic;28;16.092
organic;29;22.989
organic;30;5.747
organic;0;25.610
organic;1;31.707
organic;2;30.488
organic;3;28.049
organic;4;26.829
organic;5;30.488
organic;6;23.171
organic;7;24.390
organic;8;29.268
organic;9;30.488
organic;10;24.390
organic;11;24.390
organic;12;31.707
organic;13;25.610
organic;14;24.390
organic;15;21.951
organic;16;21.951
organic;17;14.634
organic;18;15.854
organic;19;20.732
organic;20;15.854
organic;21;18.293
organic;22;31.707
organic;23;25.610
organic;24;10.976
organic;25;26.829
organic;26;18.293
organic;27;9.756
organic;28;25.610
organic;29;24.390
organic;30;3.659
organic;0;26.829
organic;1;13.415
organic;2;15.854
organic;3;31.707
organic;4;23.171
organic;5;26.829
organic;6;21.951
organic;7;24.390
organic;8;21.951
organic;9;21.951
organic;10;20.732
organic;11;31.707
organic;12;21.951
organic;13;25.610
organic;14;12.195
organic;15;14.634
organic;16;15.854
organic;17;20.732
organic;18;24.390
organic;19;21.951
organic;20;19.512
organic;21;20.732
organic;22;15.854
organic;23;24.390
organic;24;13.415
organic;25;24.390
organic;26;20.732
organic;27;13.415
organic;28;21.951
organic;29;13.415
organic;30;6.098
organic;0;15.294
organic;1;28.235
organic;2;22.353
organic;3;14.118
organic;4;20.000
organic;5;18.824
organic;6;24.706
organic;7;18.824
organic;8;23.529
organic;9;25.882
organic;10;23.529
organic;11;23.529
organic;12;17.647
organic;13;23.529
organic;14;10.588
organic;15;14.118
organic;16;25.882
organic;17;23.529
organic;18;17.647
organic;19;10.588
organic;20;20.000
organic;21;15.294
organic;22;17.647
organic;23;15.294
organic;24;16.471
organic;25;15.294
organic;26;12.941
organic;27;14.118
organic;28;27.059
organic;29;15.294
organic;30;1.176
organic;0;28.947
organic;1;17.105
organic;2;25.000
organic;3;18.421
organic;4;19.737
organic;5;28.947
organic;6;17.105
organic;7;14.474
organic;8;27.632
organic;9;26.316
organic;10;19.737
organic;11;14.474
organic;12;21.053
organic;13;21.053
organic;14;28.947
organic;15;21.053
organic;16;23.684
organic;17;23.684
organic;18;21.053
organic;19;14.474
organic;20;19.737
organic;21;15.789
organic;22;17.105
organic;23;26.316
organic;24;17.105
organic;25;15.789
organic;26;14.474
organic;27;19.737
organic;28;14.474
organic;29;17.105
organic;30;3.947
organic;0;16.842
organic;1;20.000
organic;2;24.211
organic;3;18.947
organic;4;20.000
organic;5;14.737
organic;6;30.526
organic;7;28.421
organic;8;18.947
organic;9;16.842
organic;10;23.158
organic;11;26.316
organic;12;17.895
organic;13;22.105
organic;14;16.842
organic;15;21.053
organic;16;18.947
organic;17;22.105
organic;18;13.684
organic;19;15.789
organic;20;22.105
organic;21;12.632
organic;22;11.579
organic;23;18.947
organic;24;13.684
organic;25;20.000
organic;26;18.947
organic;27;17.895
organic;28;15.789
organic;29;11.579
organic;0;28.947
organic;1;21.053
organic;2;18.421
organic;3;25.000
organic;4;27.632
organic;5;21.053
organic;6;15.789
organic;7;19.737
organic;8;23.684
organic;9;25.000
organic;10;28.947
organic;11;26.316
organic;12;27.632
organic;13;18.421
organic;14;13.158
organic;15;11.842
organic;16;13.158
organic;17;14.474
organic;18;13.158
organic;19;13.158
organic;20;17.105
organic;21;11.842
organic;22;10.526
organic;23;9.211
organic;24;14.474
organic;25;5.263
organic;26;14.474
organic;27;14.474
organic;28;10.526
organic;29;10.526
organic;30;9.211
organic;0;23.529
organic;1;29.412
organic;2;25.882
organic;3;31.765
organic;4;24.706
organic;5;21.176
organic;6;22.353
organic;7;23.529
organic;8;22.353
organic;9;29.412
organic;10;22.353
organic;11;20.000
organic;12;25.882
organic;13;22.353
organic;14;11.765
organic;15;12.941
organic;16;15.294
organic;17;21.176
organic;18;15.294
organic;19;14.118
organic;20;11.765
organic;21;17.647
organic;22;21.176
organic;23;12.941
organic;24;16.471
organic;25;21.176
organic;26;22.353
organic;27;14.118
organic;28;23.529
organic;29;18.824
organic;30;3.529
organic;0;23.256
organic;1;27.907
organic;2;27.907
organic;3;25.581
organic;4;30.233
organic;5;26.744
organic;6;29.070
organic;7;22.093
organic;8;27.907
organic;9;23.256
organic;10;31.395
organic;11;30.233
organic;12;24.419
organic;13;17.442
organic;14;16.279
organic;15;20.930
organic;16;23.256
organic;17;11.628
organic;18;23.256
organic;19;18.605
organic;20;25.581
organic;21;19.767
organic;22;22.093
organic;23;22.093
organic;24;15.116
organic;25;22.093
organic;26;20.930
organic;27;17.442
organic;28;16.279
organic;29;19.767
organic;30;2.326
organic;0;23.656
organic;1;21.505
organic;2;17.204
organic;3;25.806
organic;4;27.957
organic;5;24.731
organic;6;25.806
organic;7;21.505
organic;8;19.355
organic;9;24.731
organic;10;22.581
organic;11;27.957
organic;12;26.882
organic;13;25.806
organic;14;12.903
organic;15;11.828
organic;16;18.280
organic;17;18.280
organic;18;12.903
organic;19;15.054
organic;20;23.656
organic;21;12.903
organic;22;17.204
organic;23;10.753
organic;24;13.978
organic;25;19.355
organic;26;17.204
organic;27;10.753
organic;28;13.978
organic;29;16.129
organic;30;2.151
organic;0;25.000
organic;1;27.632
organic;2;27.632
organic;3;27.632
organic;4;25.000
organic;5;22.368
organic;6;28.947
organic;7;23.684
organic;8;23.684
organic;9;17.105
organic;10;14.474
organic;11;23.684
organic;12;27.632
organic;13;22.368
organic;14;19.737
organic;15;15.789
organic;16;13.158
organic;17;17.105
organic;18;23.684
organic;19;19.737
organic;20;21.053
organic;21;15.789
organic;22;13.158
organic;23;17.105
organic;24;10.526
organic;25;23.684
organic;26;21.053
organic;27;13.158
organic;28;15.789
organic;29;14.474
organic;30;5.263
organic;0;26.214
organic;1;30.097
organic;2;32.039
organic;3;32.039
organic;4;22.330
organic;5;17.476
organic;6;36.893
organic;7;22.330
organic;8;34.951
organic;9;24.272
organic;10;28.155
organic;11;23.301
organic;12;31.068
organic;13;28.155
organic;14;24.272
organic;15;17.476
organic;16;19.417
organic;17;23.301
organic;18;26.214
organic;19;19.417
organic;20;23.301
organic;21;11.650
organic;22;17.476
organic;23;16.505
organic;24;15.534
organic;25;15.534
organic;26;20.388
organic;27;17.476
organic;28;18.447
organic;29;20.388
organic;30;5.825
organic;0;34.000
organic;1;26.000
organic;2;26.000
organic;3;33.000
organic;4;33.000
organic;5;25.000
organic;6;25.000
organic;7;26.000
organic;8;21.000
organic;9;30.000
organic;10;21.000
organic;11;25.000
organic;12;28.000
organic;13;29.000
organic;14;17.000
organic;15;18.000
organic;16;18.000
organic;17;21.000
organic;18;24.000
organic;19;19.000
organic;20;15.000
organic;21;22.000
organic;22;23.000
organic;23;22.000
organic;24;20.000
organic;25;17.000
organic;26;18.000
organic;27;16.000
organic;28;22.000
organic;29;20.000
organic;30;6.000
organic;0;36.842
organic;1;27.632
organic;2;21.053
organic;3;17.105
organic;4;30.263
organic;5;28.947
organic;6;35.526
organic;7;21.053
organic;8;26.316
organic;9;28.947
organic;10;22.368
organic;11;23.684
organic;12;19.737
organic;13;27.632
organic;14;26.316
organic;15;18.421
organic;16;15.789
organic;17;21.053
organic;18;17.105
organic;19;19.737
organic;20;22.368
organic;21;13.158
organic;22;28.947
organic;23;14.474
organic;24;22.368
organic;25;18.421
organic;26;21.053
organic;27;18.421
organic;28;14.474
organic;29;15.789
organic;30;5.263
organic;0;30.000
organic;1;27.778
organic;2;18.889
organic;3;16.667
organic;4;23.333
organic;5;18.889
organic;6;22.222
organic;7;28.889
organic;8;26.667
organic;9;25.556
organic;10;30.000
organic;11;31.111
organic;12;28.889
organic;13;24.444
organic;14;16.667
organic;15;22.222
organic;16;12.222
organic;17;25.556
organic;18;22.222
organic;19;20.000
organic;20;20.000
organic;21;18.889
organic;22;24.444
organic;23;17.778
organic;24;17.778
organic;25;17.778
organic;26;14.444
organic;27;18.889
organic;28;16.667
organic;29;15.556
organic;30;4.444
organic;0;24.286
organic;1;32.857
organic;2;28.571
organic;3;20.000
organic;4;21.429
organic;5;24.286
organic;6;15.714
organic;7;21.429
organic;8;17.143
organic;9;28.571
organic;10;22.857
organic;11;28.571
organic;12;21.429
organic;13;18.571
organic;14;15.714
organic;15;14.286
organic;16;5.714
organic;17;18.571
organic;18;12.857
organic;19;10.000
organic;20;7.143
organic;21;7.143
organic;22;10.000
organic;23;15.714
organic;24;11.429
organic;25;20.000
organic;26;12.857
organic;27;15.714
organic;28;20.000
organic;29;15.714
organic;30;4.286
organic;0;27.160
organic;1;19.753
organic;2;20.988
organic;3;20.988
organic;4;24.691
organic;5;16.049
organic;6;27.160
organic;7;23.457
organic;8;39.506
organic;9;22.222
organic;10;17.284
organic;11;27.160
organic;12;19.753
organic;13;25.926
organic;14;7.407
organic;15;19.753
organic;16;17.284
organic;17;11.111
organic;18;16.049
organic;19;13.580
organic;20;12.346
organic;21;19.753
organic;22;23.457
organic;23;14.815
organic;24;9.877
organic;25;16.049
organic;26;14.815
organic;27;17.284
organic;28;16.049
organic;29;14.815
organic;30;3.704
organic;0;25.610
organic;1;29.268
organic;2;19.512
organic;3;24.390
organic;4;20.732
organic;5;32.927
organic;6;32.927
organic;7;29.268
organic;8;31.707
organic;9;25.610
organic;10;23.171
organic;11;28.049
organic;12;32.927
organic;13;24.390
organic;14;19.512
organic;15;13.415
organic;16;19.512
organic;17;21.951
organic;18;8.537
organic;19;19.512
organic;20;14.634
organic;21;13.415
organic;22;17.073
organic;23;20.732
organic;24;23.171
organic;25;24.390
organic;26;17.073
organic;27;19.512
organic;28;23.171
organic;29;23.171
organic;30;4.878
organic;0;25.610
organic;1;28.049
organic;2;20.732
organic;3;32.927
organic;4;14.634
organic;5;19.512
organic;6;30.488
organic;7;30.488
organic;8;18.293
organic;9;25.610
organic;10;23.171
organic;11;23.171
organic;12;24.390
